User ID,Time (UTC),Publisher Category,Gender,Age,Geography,Urban Density,Income,Parental Status,Weight,Question #1 Answer,Question #2 Answer 1: Using sacred plants or other drugs,Question #2 Answer 2: Fasting,Question #2 Answer 3: Being outdoors in nature,"Question #2 Answer 4: Prayer, meditation, or contemplation","Question #2 Answer 5: Religious ceremony, practice, or ritual",Question #2 Answer: None of the above,Response Time #1,Response Time #2
1962785509,2015-02-21 07:00:54,Reference,Unknown,Unknown,US-NORTHEAST-MA,Urban,"$50,000-$74,999",Unknown,,Yes,Using sacred plants or other drugs,,,,,,8276ms,18710ms
1108789422,2015-02-21 07:01:04,Reference,Unknown,Unknown,US-WEST-HI,Suburban,"$25,000-$49,999",Unknown,,Yes,Using sacred plants or other drugs,Fasting,Being outdoors in nature,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,38732ms,21567ms
1051451247,2015-02-21 07:10:06,News,Male,Unknown,US-WEST-NM-Santa-Fe,Suburban,"$25,000-$49,999",Non-parent,,Yes,,Fasting,,,,,36830ms,3234ms
1091499786,2015-02-21 07:10:09,Reference,Male,Unknown,US-WEST-CA,Unknown,"$50,000-$74,999",Non-parent,,Yes,,,,,"Religious ceremony, practice, or ritual",,2496ms,3502ms
1286361613,2015-02-21 07:10:26,News,Male,45-54,US-MIDWEST-MN-Minneapolis,Suburban,"$25,000-$49,999",Unknown,0.5299888,Yes,,Fasting,Being outdoors in nature,"Prayer, meditation, or contemplation",,,11591ms,20166ms
813659194,2015-02-21 07:10:43,Other,Female,25-34,US-SOUTH-TX-Dallas,Suburban,"$50,000-$74,999",Unknown,1.8975304,Yes,,,,"Prayer, meditation, or contemplation",,,7945ms,25638ms
104258003,2015-02-21 07:10:45,News,Female,55-64,US-SOUTH-LA,Suburban,"$25,000-$49,999",Unknown,1.4661851,Yes,,,Being outdoors in nature,,,,15436ms,19365ms
1969214354,2015-02-21 07:20:37,Mobile App,Unknown,Unknown,US-WEST-CA-Los-Angeles,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,,"Religious ceremony, practice, or ritual",,8648ms,18367ms
1765401544,2015-02-21 07:20:31,Arts & Entertainment,Unknown,Unknown,US-SOUTH-KY,Rural,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,6091ms,7922ms
1513884435,2015-02-21 07:26:48,News,Male,45-54,US-WEST-CO,Suburban,"$75,000-$99,999",Unknown,0.6952529,Yes,,,Being outdoors in nature,,,,64739ms,19872ms
1975936750,2015-02-21 07:27:04,News,Male,45-54,US-WEST-CO,Suburban,"$25,000-$49,999",Unknown,0.6952529,Yes,,,,,,None of the above,10327ms,10307ms
1542847110,2015-02-21 07:27:15,News,Unknown,Unknown,US-WEST-CA,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,26302ms,17452ms
985822872,2015-02-21 07:27:22,News,Male,45-54,US-MIDWEST-IL,Suburban,"$50,000-$74,999",Unknown,0.5299888,Yes,,,,,,None of the above,8362ms,16201ms
68376451,2015-02-21 07:30:15,Arts & Entertainment,Unknown,Unknown,US-WEST-CA,Urban,"$25,000-$49,999",Unknown,,Yes,Using sacred plants or other drugs,,,"Prayer, meditation, or contemplation",,,5948ms,12985ms
1887869572,2015-02-21 07:40:00,Arts & Entertainment,Unknown,Unknown,US-WEST-CA,Urban,"$50,000-$74,999",Unknown,,Yes,,,Being outdoors in nature,,,,2251ms,1841ms
443425204,2015-02-21 07:40:31,Other,Unknown,Unknown,US-MIDWEST-WI,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,9198ms,13562ms
535461828,2015-02-21 07:40:56,Arts & Entertainment,Male,65+,US-WEST-ID,Suburban,"$50,000-$74,999",Unknown,0.6759973,Yes,,,,,,None of the above,10624ms,11544ms
1360018622,2015-02-21 07:41:12,News,Unknown,Unknown,US-WEST-NV,Urban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,15567ms,22327ms
1090532272,2015-02-21 07:41:15,News,Unknown,Unknown,US-WEST-NM,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,6848ms,21789ms
253128665,2015-02-21 07:41:05,Other,Female,Unknown,US-SOUTH-GA,Suburban,"$50,000-$74,999",Non-parent,,Yes,,,,"Prayer, meditation, or contemplation",,,8766ms,11690ms
1442056657,2015-02-21 07:41:15,Reference,Unknown,Unknown,US-SOUTH-GA,Suburban,"$75,000-$99,999",Unknown,,Yes,,,,,,None of the above,33032ms,6608ms
530210285,2015-02-21 07:41:26,Arts & Entertainment,Unknown,Unknown,US-SOUTH-KY,Rural,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,7608ms,4706ms
170943345,2015-02-21 07:41:33,Arts & Entertainment,Unknown,Unknown,US-MIDWEST-WI,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,8867ms,3976ms
1307799298,2015-02-21 08:03:34,News,Female,65+,US-WEST-AZ,Suburban,"$25,000-$49,999",Unknown,0.92789,Yes,,,,"Prayer, meditation, or contemplation",,,8339ms,10301ms
2146608348,2015-02-21 11:38:14,News,Female,65+,US-NORTHEAST-PA,Rural,"$25,000-$49,999",Unknown,1.00166,Yes,,,Being outdoors in nature,,,,7522ms,14752ms
23080432,2015-02-21 11:55:23,News,Male,55-64,US-SOUTH-AL,Rural,"$25,000-$49,999",Unknown,0.9385849,Yes,,,,,,None of the above,32218ms,16732ms
809556288,2015-02-21 11:59:41,News,Female,45-54,US-NORTHEAST-NH,Rural,"$50,000-$74,999",Unknown,1.5177926,Yes,,,,,"Religious ceremony, practice, or ritual",,12019ms,10630ms
564778069,2015-02-21 12:03:39,News,Unknown,Unknown,US-SOUTH-FL,Urban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,12001ms,11820ms
1494236872,2015-02-21 12:11:32,News,Unknown,Unknown,US-NORTHEAST-RI,Urban,"$25,000-$49,999",Unknown,,Yes,,Fasting,,,,,43627ms,14678ms
1160736595,2015-02-21 12:15:07,News,Male,45-54,US-MIDWEST-OH,Suburban,"$50,000-$74,999",Unknown,0.5299888,Yes,,,,,,None of the above,13972ms,19024ms
1467003534,2015-02-21 12:15:44,News,Male,55-64,US-SOUTH-GA,Suburban,"$0-$24,999",Unknown,0.9385849,Yes,,,,"Prayer, meditation, or contemplation",,,12158ms,3847ms
1717955936,2015-02-21 12:20:41,News,Unknown,Unknown,US-NORTHEAST-NY-New-York,Urban,"$0-$24,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,32363ms,15175ms
2005165227,2015-02-21 12:22:20,News,Male,45-54,US-WEST-OR,Urban,"$25,000-$49,999",Unknown,0.6952529,Yes,,,,,,None of the above,14141ms,12132ms
607447324,2015-02-21 12:30:41,News,Male,65+,US-SOUTH-FL,Rural,"$25,000-$49,999",Unknown,0.715203,Yes,,,,,,None of the above,19649ms,27006ms
1107859342,2015-02-21 12:31:05,Arts & Entertainment,Male,65+,US-MIDWEST-IN,Suburban,"$75,000-$99,999",Unknown,0.53795,Yes,,,,,"Religious ceremony, practice, or ritual",,14228ms,23959ms
100326868,2015-02-21 12:31:00,Arts & Entertainment,Female,55-64,US-MIDWEST-IN-Indianapolis,Suburban,"$25,000-$49,999",Unknown,0.7424905,Yes,,,,,,None of the above,8138ms,13847ms
1019787600,2015-02-21 12:31:27,Reference,Unknown,Unknown,US-WEST-CA,Suburban,"$75,000-$99,999",Unknown,,Yes,,Fasting,,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,6408ms,17508ms
1597669574,2015-02-21 12:40:42,News,Male,65+,US-MIDWEST-OH,Suburban,"$25,000-$49,999",Unknown,0.53795,Yes,,,Being outdoors in nature,,,,38792ms,8090ms
1015640481,2015-02-21 12:41:10,Reference,Male,55-64,US-MIDWEST-IN,Suburban,"$25,000-$49,999",Unknown,0.437998,Yes,,,,"Prayer, meditation, or contemplation",,,17487ms,15810ms
1622840363,2015-02-21 12:41:43,Other,Female,65+,US-SOUTH-NC,Rural,"$25,000-$49,999",Unknown,1.0611323,Yes,,,,"Prayer, meditation, or contemplation",,,5921ms,18141ms
1494302940,2015-02-21 12:50:46,Other,Unknown,Unknown,US-WEST-AZ-Phoenix,Urban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,10141ms,9218ms
1737487029,2015-02-21 12:50:44,News,Unknown,Unknown,US-NORTHEAST-NY,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,7790ms,3446ms
1964955396,2015-02-21 12:50:58,News,Unknown,Unknown,US-NORTHEAST-NY,Rural,"$25,000-$49,999",Unknown,,Yes,,Fasting,,,,,3202ms,13025ms
461332685,2015-02-21 12:50:54,News,Female,55-64,US-SOUTH-NC,Unknown,"$25,000-$49,999",Unknown,1.4661851,Yes,,,,,,None of the above,7232ms,7382ms
124421673,2015-02-21 12:51:06,Arts & Entertainment,Unknown,Unknown,US-SOUTH-NC,Rural,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,25679ms,13159ms
631553782,2015-02-21 13:00:26,Arts & Entertainment,Male,65+,US-WEST-CO,Suburban,"$75,000-$99,999",Unknown,0.6759973,Yes,,,,,"Religious ceremony, practice, or ritual",,28127ms,13300ms
1358468572,2015-02-21 13:00:35,News,Unknown,Unknown,US-WEST-CO-Colorado-Springs,Urban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,16388ms,14898ms
1604344503,2015-02-21 13:09:59,News,Female,18-24,US-NORTHEAST-PA,Rural,"$25,000-$49,999",Unknown,0.9334339,Yes,,,,"Prayer, meditation, or contemplation",,,6780ms,11040ms
334653153,2015-02-21 13:10:36,Reference,Unknown,Unknown,US-SOUTH-NC,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,23434ms,19765ms
1319476384,2015-02-21 13:10:58,News,Unknown,Unknown,US-NORTHEAST-NY,Suburban,"$25,000-$49,999",Unknown,,Yes,,,Being outdoors in nature,"Prayer, meditation, or contemplation",,,25256ms,30741ms
739008093,2015-02-21 13:20:02,Mobile App,Unknown,Unknown,US-SOUTH-GA,Urban,"$50,000-$74,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,5571ms,7904ms
945675316,2015-02-21 13:20:16,News,Male,55-64,US-WEST-MT,Suburban,"$25,000-$49,999",Unknown,0.6029365,Yes,,Fasting,,"Prayer, meditation, or contemplation",,,18404ms,15826ms
810042662,2015-02-21 13:20:15,Arts & Entertainment,Female,55-64,US-NORTHEAST-NY,Suburban,"$50,000-$74,999",Unknown,0.915721,Yes,Using sacred plants or other drugs,,,,,,7569ms,8866ms
1650460653,2015-02-21 13:30:47,News,Female,55-64,US-MIDWEST-OH,Rural,"$50,000-$74,999",Unknown,0.7424905,Yes,,,,"Prayer, meditation, or contemplation",,,6983ms,29517ms
1733047030,2015-02-21 13:30:46,Arts & Entertainment,Female,55-64,US-SOUTH-GA,Suburban,"$25,000-$49,999",Unknown,1.4661851,Yes,,,,,"Religious ceremony, practice, or ritual",,28426ms,15323ms
1693386575,2015-02-21 13:31:09,Arts & Entertainment,Male,65+,US-SOUTH-NC,Suburban,"$50,000-$74,999",Unknown,0.715203,Yes,,,,"Prayer, meditation, or contemplation",,,22435ms,33965ms
1110756003,2015-02-21 13:40:04,News,Female,55-64,US-WEST-OR,Unknown,Unknown,Unknown,1.0533852,Yes,,,,,,None of the above,42139ms,16746ms
508340885,2015-02-21 13:40:24,News,Female,45-54,US-MIDWEST-NE,Suburban,"$25,000-$49,999",Unknown,0.952739,Yes,,,,,,None of the above,12445ms,25462ms
56394051,2015-02-21 13:40:11,Other,Unknown,Unknown,US-NORTHEAST-NJ,Urban,"$50,000-$74,999",Unknown,,Yes,,,,,,None of the above,9394ms,5131ms
288664889,2015-02-21 13:40:20,News,Female,55-64,US-MIDWEST-MI,Suburban,"$25,000-$49,999",Unknown,0.7424905,Yes,,,Being outdoors in nature,,,,18342ms,13146ms
818304256,2015-02-21 13:50:07,News,Unknown,Unknown,US-WEST-NM,Suburban,"$75,000-$99,999",Unknown,,Yes,,,,,,None of the above,6510ms,6229ms
762788285,2015-02-21 13:50:24,News,Male,35-44,US-MIDWEST-MI,Suburban,"$25,000-$49,999",Unknown,0.6977263,Yes,,,,,,None of the above,5091ms,9376ms
1273959514,2015-02-21 13:50:45,Other,Female,Unknown,US-SOUTH-TX-Houston,Urban,"$25,000-$49,999",Parent,,Yes,,,Being outdoors in nature,,,,8118ms,25503ms
397823820,2015-02-21 13:50:31,News,Male,25-34,US-SOUTH-TX,Suburban,"$0-$24,999",Unknown,1.1391599,Yes,Using sacred plants or other drugs,,Being outdoors in nature,,,,10822ms,10018ms
1293762963,2015-02-21 14:00:02,Arts & Entertainment,Unknown,Unknown,US-SOUTH-FL,Rural,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,21017ms,13344ms
988406510,2015-02-21 14:00:13,News,Female,65+,US-MIDWEST-IL,Urban,"$25,000-$49,999",Unknown,0.8473239,Yes,,,,,,None of the above,9849ms,22071ms
1244161834,2015-02-21 14:00:07,News,Male,45-54,US-SOUTH-VA,Suburban,"$25,000-$49,999",Unknown,0.9385003,Yes,,,Being outdoors in nature,,,,6507ms,14690ms
1972450879,2015-02-21 13:59:57,News,Male,65+,US-SOUTH-GA,Rural,"$25,000-$49,999",Unknown,0.715203,Yes,,,,"Prayer, meditation, or contemplation",,,1152ms,2850ms
1657400983,2015-02-21 14:00:01,News,Male,65+,US-WEST-CA,Suburban,"$50,000-$74,999",Unknown,0.6759973,Yes,,,,,"Religious ceremony, practice, or ritual",,67860ms,3226ms
470569130,2015-02-21 14:00:06,Arts & Entertainment,Male,25-34,US-NORTHEAST-PA,Urban,"$50,000-$74,999",Unknown,0.6666825,Yes,,,,,,None of the above,7120ms,2755ms
1929333695,2015-02-21 14:00:33,News,Female,55-64,US-MIDWEST-NE,Urban,"$25,000-$49,999",Unknown,0.7424905,Yes,,,,"Prayer, meditation, or contemplation",,,11928ms,27750ms
1621482764,2015-02-21 14:10:21,News,Female,18-24,US-MIDWEST-WI,Urban,"$25,000-$49,999",Unknown,0.9011277,Yes,,,,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,18941ms,19954ms
493423720,2015-02-21 14:10:27,News,Male,65+,US-SOUTH-MS,Suburban,"$25,000-$49,999",Unknown,0.715203,Yes,,,,,,None of the above,20906ms,19987ms
1367386956,2015-02-21 14:10:29,Arts & Entertainment,Female,55-64,US-NORTHEAST-PA,Rural,"$25,000-$49,999",Unknown,0.915721,Yes,,,,,"Religious ceremony, practice, or ritual",,7342ms,21283ms
1479791770,2015-02-21 14:10:17,Other,Male,35-44,US-SOUTH-FL,Suburban,"$25,000-$49,999",Unknown,1.3848438,Yes,,,,,,None of the above,165426ms,8294ms
1569607644,2015-02-21 14:20:03,News,Male,55-64,US-WEST-CO,Suburban,"$50,000-$74,999",Unknown,0.6029365,Yes,,,,,,None of the above,19171ms,6976ms
154467989,2015-02-21 14:20:10,News,Male,45-54,US-SOUTH-SC,Rural,"$75,000-$99,999",Unknown,0.9385003,Yes,,,,,,None of the above,2645ms,11336ms
1096607463,2015-02-21 14:20:15,News,Unknown,Unknown,US-SOUTH-FL,Urban,"$50,000-$74,999",Unknown,,Yes,,,,,"Religious ceremony, practice, or ritual",,6127ms,13331ms
2076872799,2015-02-21 14:29:58,Other,Male,25-34,US-NORTHEAST-MA,Urban,"$50,000-$74,999",Unknown,0.6666825,Yes,,Fasting,,,,,2030ms,3264ms
354562049,2015-02-21 14:30:16,News,Female,45-54,US-MIDWEST-IL,Suburban,"$25,000-$49,999",Unknown,0.952739,Yes,,,Being outdoors in nature,,,,21059ms,18405ms
680446662,2015-02-21 14:40:39,Other,Unknown,Unknown,US-NORTHEAST-NY,Urban,"$75,000-$99,999",Unknown,,Yes,,,,,,None of the above,15834ms,36137ms
589345142,2015-02-21 14:50:39,News,Male,55-64,US-MIDWEST-MN,Suburban,"$25,000-$49,999",Unknown,0.437998,Yes,,,,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,20610ms,11498ms
1746144745,2015-02-21 14:50:53,News,Unknown,Unknown,US-SOUTH-AR,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,14404ms,22801ms
1666472406,2015-02-21 14:50:41,News,Male,55-64,US-WEST-MT,Suburban,"$25,000-$49,999",Unknown,0.6029365,Yes,,,,,,None of the above,6382ms,9648ms
655444949,2015-02-21 14:50:48,News,Female,65+,US-SOUTH-AR,Suburban,"$25,000-$49,999",Unknown,1.0611323,Yes,,,,"Prayer, meditation, or contemplation",,,7696ms,12131ms
1658741307,2015-02-21 14:50:55,Other,Male,55-64,US-SOUTH-NC,Rural,"$25,000-$49,999",Unknown,0.9385849,Yes,,,,,,None of the above,21693ms,14137ms
1804383676,2015-02-21 15:00:49,News,Male,65+,US-MIDWEST-WI,Suburban,"$50,000-$74,999",Unknown,0.53795,Yes,,,Being outdoors in nature,,,,16586ms,24144ms
1985888090,2015-02-21 15:10:36,News,Male,45-54,US-NORTHEAST-NY,Urban,"$25,000-$49,999",Unknown,1.0435297,Yes,,,,"Prayer, meditation, or contemplation",,,12940ms,9056ms
205337904,2015-02-21 15:10:47,News,Male,65+,US-SOUTH-TN,Suburban,"$25,000-$49,999",Unknown,0.715203,Yes,,,,,,None of the above,14360ms,18885ms
342357463,2015-02-21 15:10:39,News,Male,25-34,US-WEST-NM,Suburban,"$25,000-$49,999",Unknown,0.9859349,Yes,,,,,,None of the above,4137ms,11356ms
1746408695,2015-02-21 15:11:05,News,Female,25-34,US-MIDWEST-OH,Suburban,"$25,000-$49,999",Unknown,0.9724165,Yes,,Fasting,Being outdoors in nature,,,,13423ms,34232ms
1420446594,2015-02-21 15:21:12,Arts & Entertainment,Male,55-64,US-WEST-WA,Rural,"$50,000-$74,999",Unknown,0.6029365,Yes,,,,,,None of the above,7863ms,20768ms
913403774,2015-02-21 15:21:12,News,Male,45-54,US-WEST-CA,Suburban,"$50,000-$74,999",Unknown,0.6952529,Yes,Using sacred plants or other drugs,,,,,,22319ms,15432ms
1872921951,2015-02-21 15:21:20,Arts & Entertainment,Male,35-44,US-SOUTH-FL,Urban,"$25,000-$49,999",Unknown,1.3848438,Yes,,,,,,None of the above,10872ms,12302ms
1256412248,2015-02-21 15:21:16,News,Male,25-34,US-MIDWEST-WI,Rural,"$50,000-$74,999",Unknown,0.8893823,Yes,,,,"Prayer, meditation, or contemplation",,,10157ms,7311ms
463647856,2015-02-21 15:21:52,Other,Unknown,Unknown,US-NORTHEAST-NJ,Suburban,"$75,000-$99,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,8825ms,7406ms
2097938261,2015-02-21 15:30:07,News,Unknown,Unknown,US-WEST-AZ-Phoenix,Urban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,17457ms,9017ms
1226939600,2015-02-21 15:30:09,News,Unknown,Unknown,US-SOUTH-KY,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,,"Religious ceremony, practice, or ritual",,30757ms,9704ms
1457283990,2015-02-21 15:30:43,Arts & Entertainment,Male,25-34,US-NORTHEAST-NY,Suburban,"$25,000-$49,999",Unknown,0.6666825,Yes,,,,,,None of the above,27233ms,42832ms
278733990,2015-02-21 15:40:06,News,Male,25-34,US-MIDWEST-NE,Suburban,"$50,000-$74,999",Unknown,0.8893823,Yes,,,,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,6877ms,16781ms
493238445,2015-02-21 15:40:25,Other,Female,65+,US-MIDWEST-KS,Suburban,"$50,000-$74,999",Unknown,0.8473239,Yes,,,,,"Religious ceremony, practice, or ritual",,24983ms,35414ms
757122621,2015-02-21 15:50:00,News,Male,45-54,US-WEST-WY,Suburban,"$25,000-$49,999",Unknown,0.6952529,Yes,,,Being outdoors in nature,,,,5944ms,6110ms
1978372287,2015-02-21 15:50:01,News,Male,45-54,US-MIDWEST-WI,Suburban,"$50,000-$74,999",Unknown,0.5299888,Yes,,,,"Prayer, meditation, or contemplation",,,5236ms,6456ms
1395489958,2015-02-21 15:50:05,Arts & Entertainment,Female,55-64,US-SOUTH-AL,Rural,"$25,000-$49,999",Unknown,1.4661851,Yes,,,Being outdoors in nature,,,,5558ms,5270ms
922792654,2015-02-21 15:50:21,News,Female,55-64,US-SOUTH-TX,Suburban,"$25,000-$49,999",Unknown,1.4661851,Yes,,,,,,None of the above,17864ms,19647ms
135888921,2015-02-21 16:00:12,Other,Male,45-54,US-SOUTH-MD,Urban,"$50,000-$74,999",Non-parent,0.9385003,Yes,,,,"Prayer, meditation, or contemplation",,,35075ms,15783ms
1633549679,2015-02-21 16:00:19,Reference,Female,35-44,US-MIDWEST-IN-Indianapolis,Urban,"$25,000-$49,999",Unknown,0.9265436,Yes,,,,,,None of the above,47590ms,19810ms
599683168,2015-02-21 16:00:08,News,Female,35-44,US-MIDWEST-IA,Suburban,"$25,000-$49,999",Unknown,0.9265436,Yes,,,,"Prayer, meditation, or contemplation",,,19542ms,8104ms
471506975,2015-02-21 16:00:12,News,Male,55-64,US-WEST-AZ,Suburban,"$25,000-$49,999",Unknown,0.6029365,Yes,,Fasting,,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,7719ms,11440ms
212444774,2015-02-21 16:00:26,Arts & Entertainment,Male,55-64,US-SOUTH-FL,Urban,"$25,000-$49,999",Unknown,0.9385849,Yes,,,,,"Religious ceremony, practice, or ritual",,16549ms,24286ms
2021230887,2015-02-21 16:10:43,Reference,Female,65+,US-WEST-CA-Los-Angeles,Suburban,"$75,000-$99,999",Unknown,0.92789,Yes,,,,"Prayer, meditation, or contemplation",,,11421ms,34500ms
1227914394,2015-02-21 16:21:06,Other,Unknown,Unknown,US-NORTHEAST-NJ,Suburban,"$50,000-$74,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,14339ms,75033ms
319228260,2015-02-21 16:20:06,Arts & Entertainment,Male,45-54,US-MIDWEST-WI,Rural,"$25,000-$49,999",Unknown,0.5299888,Yes,,,,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,4826ms,12633ms
1412930151,2015-02-21 16:20:01,News,Female,55-64,US-WEST-NM-Santa-Fe,Suburban,"$25,000-$49,999",Unknown,1.0533852,Yes,,,,,,None of the above,8746ms,5328ms
1964090393,2015-02-21 16:20:00,News,Unknown,Unknown,US-NORTHEAST-NJ,Rural,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,23353ms,3162ms
76794462,2015-02-21 16:20:18,News,Male,35-44,US-MIDWEST-MN,Suburban,"$25,000-$49,999",Unknown,0.6977263,Yes,,,Being outdoors in nature,,,,16527ms,19327ms
1770027028,2015-02-21 16:20:06,News,Male,25-34,US-NORTHEAST-NY,Rural,"$25,000-$49,999",Unknown,0.6666825,Yes,,,,"Prayer, meditation, or contemplation",,,15466ms,7057ms
812617086,2015-02-21 16:30:45,Other,Unknown,Unknown,US-WEST-CA-Los-Angeles,Urban,"$25,000-$49,999",Unknown,,Yes,,,Being outdoors in nature,"Prayer, meditation, or contemplation",,,4221ms,4716ms
1399201384,2015-02-21 16:30:58,Reference,Male,25-34,US-WEST-CA,Suburban,"$50,000-$74,999",Unknown,0.9859349,Yes,,,,"Prayer, meditation, or contemplation",,,18978ms,11875ms
387554779,2015-02-21 16:31:06,Arts & Entertainment,Female,65+,US-NORTHEAST-PA,Rural,"$25,000-$49,999",Unknown,1.00166,Yes,,,Being outdoors in nature,,,,12694ms,16315ms
8544897,2015-02-21 16:31:10,News,Male,18-24,US-WEST-WA,Suburban,"$25,000-$49,999",Unknown,0.8987531,Yes,,,,,,None of the above,105600ms,19370ms
1505239311,2015-02-21 16:40:17,Mobile App,Male,35-44,US-SOUTH-NC,Rural,"$25,000-$49,999",Unknown,1.3848438,Yes,Using sacred plants or other drugs,,,,,,12586ms,24476ms
392832883,2015-02-21 16:40:06,News,Female,18-24,US-MIDWEST-IA,Suburban,"$50,000-$74,999",Unknown,0.9011277,Yes,,,Being outdoors in nature,"Prayer, meditation, or contemplation","Religious ceremony, practice, or ritual",,22369ms,13870ms
1638404735,2015-02-21 16:40:15,Arts & Entertainment,Male,55-64,US-WEST-WA,Unknown,"$50,000-$74,999",Unknown,0.6029365,Yes,,,,,,None of the above,8838ms,20332ms
178341044,2015-02-21 16:40:11,Arts & Entertainment,Female,55-64,US-NORTHEAST-NY,Suburban,"$25,000-$49,999",Unknown,0.915721,Yes,,,Being outdoors in nature,,,,69042ms,11891ms
1384405104,2015-02-21 16:40:16,News,Female,55-64,US-WEST-ID,Suburban,"$25,000-$49,999",Unknown,1.0533852,Yes,,,,,,None of the above,19247ms,15623ms
1748478246,2015-02-21 16:40:17,News,Unknown,Unknown,US-WEST-CA-Los-Angeles,Urban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,12099ms,14349ms
984272723,2015-02-21 16:50:13,News,Unknown,Unknown,US-SOUTH-FL,Suburban,"$50,000-$74,999",Unknown,,Yes,,,,,"Religious ceremony, practice, or ritual",,3802ms,6199ms
16369618,2015-02-21 17:01:29,News,Female,65+,US-MIDWEST-MI,Urban,"$0-$24,999",Unknown,0.8473239,Yes,,,,"Prayer, meditation, or contemplation",,,11082ms,16868ms
1958948117,2015-02-21 17:01:37,News,Unknown,Unknown,US-SOUTH-NC,Rural,"$25,000-$49,999",Unknown,,Yes,,,,"Prayer, meditation, or contemplation",,,34260ms,20127ms
725935487,2015-02-21 17:01:28,News,Male,45-54,US-NORTHEAST-NJ,Urban,"$50,000-$74,999",Unknown,1.0435297,Yes,,,,,"Religious ceremony, practice, or ritual",,6290ms,10439ms
384458057,2015-02-21 17:11:19,News,Female,55-64,US-SOUTH-FL,Suburban,"$25,000-$49,999",Unknown,1.4661851,Yes,,,,"Prayer, meditation, or contemplation",,,6283ms,11873ms
1720509567,2015-02-21 17:11:27,Arts & Entertainment,Female,65+,US-MIDWEST-OH,Suburban,"$0-$24,999",Unknown,0.8473239,Yes,,,,"Prayer, meditation, or contemplation",,,15897ms,18959ms
1391120576,2015-02-21 17:11:16,Arts & Entertainment,Female,Unknown,US-SOUTH-KY,Suburban,"$25,000-$49,999",Parent,,Yes,,,,,,None of the above,3876ms,6957ms
1977611038,2015-02-21 17:11:23,News,Male,25-34,US-WEST-CA-Los-Angeles,Suburban,"$50,000-$74,999",Unknown,0.9859349,Yes,,,,"Prayer, meditation, or contemplation",,,7581ms,13031ms
1488129980,2015-02-21 17:11:18,Other,Female,35-44,US-NORTHEAST-PA,Urban,"$25,000-$49,999",Unknown,1.3934815,Yes,,,,"Prayer, meditation, or contemplation",,,35617ms,5708ms
1468415130,2015-02-21 17:12:23,News,Male,35-44,US-WEST-NM,Suburban,"$25,000-$49,999",Unknown,1.0703276,Yes,,,,"Prayer, meditation, or contemplation",,,4235ms,7164ms
1286637424,2015-02-21 17:20:22,News,Unknown,Unknown,US-SOUTH-AL-Huntsville,Suburban,"$25,000-$49,999",Unknown,,Yes,,,,,,None of the above,5299ms,7296ms
623410466,2015-02-21 17:30:46,News,Female,55-64,US-MIDWEST-IL,Suburban,"$25,000-$49,999",Unknown,0.7424905,Yes,,,,"Prayer, meditation, or contemplation",,,26417ms,57312ms
1793634905,2015-02-21 17:30:11,News,Unknown,Unknown,US-SOUTH-TX,Suburban,"$25,000-$49,999",Unknown,,Yes,Using sacred plants or other drugs,,Being outdoors in nature,"Prayer, meditation, or contemplation",,,23313ms,20030ms
